SGP_id,Title,Producer,Category,Place,Type,Abstract,Coverage (Years),layer_url,layer_thumb,Available Formats,Users with View Permissions
2814903046,South Central Ontario Orthophotography Project (SCOOP) 2013 Digital Terrain Model (DTM),Ontario Ministry of Natural Resources,Remote Sensing and Air Photos,Ontario,grid,<p>The SCOOP 2013 DTM is a 2m raster elevation product that was generated from the SCOOP 2013 Classified LAS. </p><p>DTM is used for referencing elevations for mapping or engineering work and can be used to generate contours for the same. </p>,2017 - 2003,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2814903046"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_LIO_DTM_SCOOP2013.png,Various geospatial formats available.,Public
1168301321,Police Services Point,DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>This point feature layer indicates the locations of Ontario Provincial Police (OPP), Royal Canadian Mounted Police (RCMP), Sûreté du Québec (SQ), Royal Newfoundland Constabulary (RNC), and other municipal police services.</p><p> All locations are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2017,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1168301321"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2017_CMCS_PoliceServicesPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMPoroDiPesaro_1944_TIFF,"Porto Di Pesaro, Italy. 1:25,000. Map Sheet 109-1 NE, 3rd Edition, Going Overprint, August 1944",Great Britain. War Office. General Staff. Geographical Section.,Indexes and Grids,Canada,grid,"<p>This is a 1:25,000 scale going map of the region of Porto Di Pesaro, Italy. It is the third edition of this map, published in August 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was created for the purpose of assessing obstacles and terrain for armoured fighting vehicles (AFV).</p>",1944 - 2017,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPoroDiPesaro_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMPoroDiPesaro_1944_TIFF.png,Various geospatial formats available.,Public
3607218365,"Digital Boundary Files (DBF), 2006 Census",Statistics Canada,Boundaries,Ontario,vector,"<p>This data series contains all the Digital Boundary Files (DBF) produced by Statistics Canada for the 2006 census. This includes the following datasets:</p> <ul> <li>Census Agricultural Regions</li> <li>Census Consolidated Subdivisions</li> <li>Census Divisions</li> <li>Census Metropolitan Areas & Census Agglomerations</li> <li>Census Subdivisions</li> <li>Census Tracts</li> <li>Designated Places</li> <li>Dissemination Areas</li> <li>Dissemination Blocks</li> <li>Economic Regions</li> <li>Federal Electoral Districts, 2003 Representation Order</li> <li>Forward Sortation Areas</li> <li>Provinces & Territories</li> <li>Urban Areas</li> </ul>Hydrography and other reference files and documentation are available for download from Scholars GeoPortal. </p>",2007 - 2017,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3607218365"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_2006_Census_DBF_Eng_Nat_cd.png,Various geospatial formats available.,Public
3589456670,London Trails,City of London,Planning,Ontario,vector,"<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of trails in the City of London, Ontario.</p>",2009 - 2018,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3589456670"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_Trails.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
724e5d60-2d9d-4c30-aedd-83f87019b566,LiDAR Eastern Acquisition Project (LEAP) Digital Terrain Model (DTM) (2009),Ontario Ministry of Natural Resources and Forestry - Provincial Mapping Unit,Topography, ,grid,"LiDAR Eastern Acquisition Project (LEAP) DTM (2009) consists of a 1 meter resolution Digital Terrain Model based upon elevation information derived from returns collected by an airborne lidar sensor.
The lidar DTM covers an area including Prince Edward County, Ontario, with a total project area of 4567 KM2 encompassing the Picton ecodistrict known as ‘6E-15’. This data was acquired and collected by the contractor during May and December of 2009 and was delivered in 2010. An extensive technical review of the LEAP deliverables conducted by MNRF’s former Southern Region identified a number of inconsistencies and errors in the data based on the Technical Guidelines and specifications and identified that the lidar deliverables did not adhere to the specifications within the Agreement. MNRF staff subsequently made extensive quality control improvements to the deliverables resulting in what is considered to be a fully modified, edited, and reformatted derivative product.",2017 - 2018,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=724e5d60-2d9d-4c30-aedd-83f87019b566"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,Public
WWIIMMZeebruggeSW_10091944_TIFF,"Zeebrugge SW, France and Belgium. 1:25,000. Map Sheet 21 SW, Defence Overprint, 10 September 1944",Great Britain. War Office. General Staff. Geographical Section.,Indexes and Grids, ,grid,"<p>This is a 1:25,000 scale map (defence overprint) of the region of Zeebrugge, France and Belgium. It was published on September 10, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the base map is 2500/9/44/3RCE/5195. Production information for the overprint is 1130/9/44/3RCE/5193.</p>",1944 - 2018,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMZeebruggeSW_10091944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMZeebruggeSW_10091944_TIFF.png,Various geospatial formats available.,Public
570493458,Rail Transit - Lines (RTL),DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This layer indicates the routes of regional rail lines.</p><p><b>Note:</b> As of 2004, Rail Transit - Lines (RTL) was incorporated into Railway and Transit Lines (RLL).</p>",2001 - 2003,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=570493458"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3872254028,Ontario Road Network Segment With Address (ORN),Ontario Ministry of Natural Resources,Transportation,Ontario,vector,"<p> Revision Note: Please note that this dataset has been revised and is available from the Land Information Ontario (LIO) Warehouse.</p> <p>The Ontario Road Network (ORN) is a province-wide geographic database of over 250,000 kilometers of municipal roads, provincial highways, and resource and recreation roads. The ORN is considered the authoritative source of roads data for Ontario.</p><p>The ORN Segment with Address is derived from the Linear Referencing System (LRS) data set and provides attributes such as: official street names, alternate street names, route names and numbers, street address ranges, road class, direction and municipality. A segmented dataset is comprised of distinct road segments based on attribution associated with each segment. </p> <p>A road segment is the linear geometry of the road. Road segments can be consolidated into networks using the MNR Road Network entity. To exist in the Road Segment layer the road must have actually existed as a path supporting conventional four-wheel street legal vehicles.</p><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section.</p>",2010 - 2012,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3872254028"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_ORNSEGAD.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2546439713,Significant Ecological Area,Ontario Ministry of Natural Resources,Physical Environment,Ontario,vector,"<p>This data set can be used to identify a significant ecological area, which is a polygon features that identifies an area of interest to the Ministry that is ecologically significant, and warrants special consideration, excluding ANSI's, parks, reserves, or ESA's. Different significant ecological area types collected by the Natural Resources Values Information System (NRVIS) include:</p><li>Significant Valley</li><li>Significant Woodland</li><li>No-Cut Area</li><li>Designated Old Growth Forest</li><li>Old Growth Forest</li><li>Significant Ecological Community</li><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section. This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p>",1997 - 2009,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2546439713"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_SIGECOL.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
5eecfae8-b33f-4818-8a5a-812eba638465,Big Picture 2002,"Ministry of Natural Resources and Forestry, Science and Research Branch, Natural Resources Information Section, Natural Heritage Information Centre",Physical Environment, ,,"The Big Picture, 2002 is a geographic information system (GIS)-based landscape analysis and is a partnership between the Nature Conservancy of Canada and the Ministry of Natural Resources (Natural Heritage Information Centre).  Numerous digital layers covering southern Ontario plus a portion of the Canadian Shield were compiled for this analysis.  These layers included evaluated wetlands, forest cover, old growth forest, rare species and communities, waterbodies and watercourses, parks and protected areas, Areas of Natural and Scientific Interest (ANSIs) and others.  The data layers were overlain in a GIS system and points assigned to the features in each layer according to their conservation value.  Core natural areas were identified by a combination of minimum size and a minimum point score per pixel.  Potential linkages between these cores were computed by assigning scores to the landscape surrounding the cores based on the probable resistance to wildlife movement.",2004 - 2009,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=5eecfae8-b33f-4818-8a5a-812eba638465"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,Public
8ad847f1-4943-4829-8b88-8aae3aa82658,Greenbelt Hamlet,Ministry of Municipal Affairs and Housing,Boundaries, ,,"For lands within Hamlets in the Protected Countryside, the following policy shall apply:

Hamlets are subject to the policies of the Growth Plan and continue to be governed by official plans and related programs or initiatives and are not subject to the policies of this Plan, save for the policies of sections 3.1.5, 3.2.3, 3.2.6, 3.3 and 3.4.2. Limited growth is permitted through infill and intensification of Hamlets subject to appropriate water and sewage services.",2005 - 2017,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=8ad847f1-4943-4829-8b88-8aae3aa82658"">Access this resource</a> on Scholars Geoportal.</p>",https://www.javacoeapp.lrc.gov.on.ca/geonetwork/srv/en/resources.get.thumbnail?id=13770&access=public&fname=GBHAMLET.png,Various geospatial formats available.,Public
1828421580,Ontario Hydro Network (OHN) - Shoreline,Ontario Ministry of Natural Resources,Water Resources,Ontario,vector,<p> Revision Note: Please note that this dataset has been revised and is available from the Land Information Ontario (LIO) Warehouse. </p> <p>The derived line between water and land. This class is derived from waterbody and used for cartographic purposes and web mapping services.</p><p> Supplementary look-up data tables are used and are referenced in the additional documentation - SNIF report.</p>,2010 - 2010,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1828421580"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_OHN_SLIN.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
393b93fd-24d7-4610-ba37-d1fde2e9f717,Apple Scab Cooperators,"Ontario Ministry of Agriculture and Food, Ontario Ministry of Rural Affairs",Farming and Food Production, ,,This polygon dataset displays counties in Ontario based on the number of apple growers that participate in the National Apple Scab Resistance Testing Project. The polygons are displayed in a rank based on the number of participating growers in the county.,2012 - 2010,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=393b93fd-24d7-4610-ba37-d1fde2e9f717"">Access this resource</a> on Scholars Geoportal.</p>",https://www.javacoeapp.lrc.gov.on.ca/geonetwork/srv/en/resources.get.thumbnail?id=13553&access=public&fname=AppleScab.png,Various geospatial formats available.,Public
1883595374,"Boundary Files, 1911 Census of Canada",Canadian Century Research Infrastructure,Boundaries,Canada,vector,"<p>This data set reconstructs the census compilation and dissemination geography of the 1911 Canadian Census at the census division (CD) and census subdivision (CSD) level of geography.</p><p>The shapefiles (.shp) were derived from a comprehensive geodatabase, as part of the Canadian Century Research Infrastructure (CCRI). Detailed water polygons were replaced with a selection of major lakes in this version, indicated with the abbreviation MW in the file name, which stands for ‘major water’. These data are a part of a geographical framework constructed to enable the location, selection, aggregation, and analysis of census data, for census enumerations between 1911 and 1951.</p>",2011 - 2013,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1883595374"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_CCRI_1911_CD_Canada.png,Various geospatial formats available.,Public
b0d2a7e5-c4c9-4ca7-997c-a52446ac9ce5,Bathymetry Line,Mapping and Information Resources Branch - MIRB,Water Resources, ,,"Over the course of 50 years the Ontario Ministry of Natural Resources and Forestry (OMNRF) has captured bathymetry data for over 10,000 lakes across Ontario.  
In 1968 the Department of Lands and Forests initiated the Aquatic Habitat Inventory Program to collect information for Ontario’s inland water data.  One product was a series of contour maps showing lake depth. In many cases, these maps still represent the only authoritative source of bathymetry data for lakes in Ontario. These maps have been converted to digital GIS data which has resulted in the vast majority of the current data in the Bathymetry Line data class. 
More recent bathymetric data has been collected using sonar and GPS technology. This modern technique creates lake depth points (spot depths) rather than contours. This point data is stored in the Bathymetry Point data class.

Bathymetry Line contains lines of constant depth called depth contours or isobars.  Depth contours are used to describe the terrain relief below the surface of the water.
The data used to derive the depth contours are always spot depths but the density and positional accuracy of these spot depths vary depending on the survey style and parameters. Before GPS data was available, spot depth locations were derived by straight line transects across a water body which were then plotted on a map. The time consuming nature of this method limited the number of transects collected. Now GPS data collection is not limited to transects and therefore spot depth collections tend to be far denser with greater horizontal accuracy.
Depth contours have been derived in one of two ways: 
1. Visually interpreted and drawn by hand based on transects of the water body
2. Interpolated using GIS processes such as Kriging or Natural Neighbours
Vertical accuracy of the data varies greatly depending on the density of spot depth collected for each lake. Horizontal accuracy will also vary greatly on older transect based collections but will be within 5m for GPS based collections.
Bathymetry point and line data should not be used for navigational purposes. For more information visit lio@ontario.ca.",2006 - 2013,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=b0d2a7e5-c4c9-4ca7-997c-a52446ac9ce5"">Access this resource</a> on Scholars Geoportal.</p>",https://www.javacoeapp.lrc.gov.on.ca/geonetwork/srv/en/resources.get.thumbnail?id=808&access=public&fname=contours.png,Various geospatial formats available.,Public
2519306196,London Airport Line,City of London,Transportation,Ontario,vector,"<p>The 2015 City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the boundaries of airport features in the City of London, Ontario.</p>",2015 - 2013,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2519306196"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2015_airportlin.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
6e068f26-863e-4c0c-8e3c-88d222a69163,Tower,Ontario Ministry of Natural Resources and Forestry - Provincial Mapping Unit,Climate, ,,"Point features identifying a structure or building that is typically higher than its diameter, and high relative to its surroundings, and is used for a specific purpose such as telecommunications, fire watches, or navigation.  Includes: Communication Tower, Fire Tower, Microwave Tower, Radio Tower, Navigation Beacon, Lighthouse, Lightning Locator, Meteorological Tower.",1977 - 2009,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=6e068f26-863e-4c0c-8e3c-88d222a69163"">Access this resource</a> on Scholars Geoportal.</p>",https://www.javacoeapp.lrc.gov.on.ca/geonetwork/srv/en/resources.get.thumbnail?id=666&access=public&fname=TOWER.png,Various geospatial formats available.,Public
2372718054,Digital Northern Ontario Engineering Geology Terrain Study (NOEGTS) - Points,Ontario Ministry of Northern Development and Mines,Geology,Ontario,vector,"<p>The NOEGTS (Northern Ontario Engineering Geology Terrain Study) data set is a digital version of the 103 original cartographic NOEGTS maps. An engineering geology terrain study is an evaluation of near-surface geological conditions for the purpose of determining the engineering significance of the terrain. In this context, terrain refers to the physical aspect and characteristics of an area or landscape under observation.</p><p> The main investigative techniques used to gather the information for such a study are air photo interpretation combined with literature searches and limited field work. A total of 370 000 km2 of northern Ontario was mapped between 1977 and 1980. With conversion to a digital format, additional geological interpretation was completed on many of the maps to improve the data set. In addition, standard legends and symbology were designed so as to provide an improved cartographic product. </p><p>Base layer information includes lakes, townships, a shaded relief image and roads. Additional information and metadata are found within a readme file provided with the product.</p><p>Supplementary data can be used and are available for download from the additional documentation section.</p>",2005 - 2005,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2372718054"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_NOEGTS_Point.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1586820494,Canadian Weather Stations,Environment Canada / Environnement Canada,Physical Environment,Ontario,vector,"<p>This dataset includes the locations of all 1480 stations with climate normals in Canada, that were active from 1971 to 2000. 496 of these stations meet the United Nation's World Meteorological Organization WMO standards.</p><p> This information was acquired from Environment Canada’s National Climate Data and Information Archive, and provided by the Data Resource Centre, University of Guelph Library.</p>",2013 - 2005,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1586820494"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_EnvironmentCanada_1971_2000_WeatherStations.png,Various geospatial formats available.,Public
799372970,Minor Water Points (MNWTP),DMTI Spatial Inc.,Water Resources,Canada,vector,"<p>Intermittent Water Points represent hydrographic point feature such as a rock in water or shipwreck. These features are associated with minor water regions or water lines. Major Water Points are engineered from a combination of National Topographic Data Base (NTDB) 1:50,000 and 1:250,000 scale hydrographic mapping data.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2003 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=799372970"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapW_MNWTP_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
309236372,Littoral Line,DMTI Spatial Inc.,Physical Environment,Canada,vector,"<p>This layer contains littoral lines, a feature representing the boundary between land and sea. Each littoral line feature connects to exactly two hydro junction features. </p><p> Supporting documentation is available in the Data Dictionary and User Manual.</p>",2015 - 2017,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=309236372"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2017_CMCS_LittoralLine.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1154613651,Liquefied Natural Gas Terminals Point,DMTI Spatial Inc.,Human Environment,Canada,vector,<p>This layer indicates the point locations of industrial complexes for importing or exporting liquefied natural gas.</p><p>Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>,2017 - 2017,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1154613651"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2017_CMCS_LiquefiedNaturalGasTerminalsPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2157855201,World Time Zones,ESRI,Indexes and Grids,Canada,vector,<p>World Time Zones represents the time zones of the world. The time zones are best displayed with World Countries or World Administrative Units but can be displayed with any feature dataset. World Time Zones commonly provides time zones for the countries and cities of the world. Note that daylight saving time is not shown.</p><p>This layer has polylines that extend to 90 degrees Latitude North but are only shown to a maximum of 85 degrees Latitude North. Please download entire dataset if the whole dataset is required.</p>,2002 - 2008,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2157855201"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/ESRI/ESRI_v9_3_Data_World_TimeZones.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2685346841,Mississauga Hedges and Wooded Areas,"Transportation and Works Department, City of Mississauga",Physical Environment,Ontario,vector,"<p>City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains linear features the outlines of hedges and wooded areas in the City of Mississauga, Ontario. </p>",2016 - 2017,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2685346841"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/CityOfMississauga/CityOfMississauga_2017_Wooded_Area_Hedge.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
918859877,"Bedrock Geology of Ontario, Dike Swarm - 1: 250 000",Ontario Ministry of Northern Development and Mines,Geology,Ontario,vector,"<p>This data set can be used to identify dikes, which are tabular bodies of igneous rock which have intruded pre-existing geological units near the Earth's surface. Dikes are therefore long linear bodies of igneous rock that can extend laterally for hundreds of kilometers with a width of perhaps a few hundred meters. Dikes normally occur, not as single dikes, but rather as several parallel dikes forming a dike swarm all of the same material which intruded at roughly the same time. The most common dike swarms in the Precambrian of Ontario are diabase dike swarms extending up to 3000 km in length which can form up to 30% of the Earth's crust at the center of the swarm.</p><p>This data set is part of the Bedrock Geology Data Set, which is a Geological map of the Province and shows the distribution of bedrock units underlying Ontario. It illustrates geological rock types, major faults, iron formations, kimberlite intrusions, and dike swarms. The geology of the Province consists of Precambrian rocks of the Canadian Shield and Phanerozoic sedimentary rocks in basins that overlie the Canadian Shield. Based on differences in age, metamorphism and tectonic setting, the Precambrian rocks are subdivided into the Superior, Southern and Grenville provinces. The Phanerozoic rocks occur in four basins. Major faults and shear zones are also included. The legend is subdivided geochronologically in the Phanerozoic, but geochronometrically in the Proterozoic and Archean. The Archean rocks of the Superior Province are subdivided into lithologic units. Supracrustal units of the Southern Province and the Phanerozoic Eon are subdivided lithostratigraphically. The Grenville Province is subdivided into major tectonic blocks and within each block the legend is mainly lithologic, with only part of the supracrustal rock record subdivided into lithostratigraphic units. The dataset is an overview of this geology on a Provincial Compilation scale of 1:250 000 and it illustrates geological rock types, major faults, iron formations, kimberlite and dike swarms.</p>",2003 - 2003,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=918859877"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_BedrockGeologyOfOntario250K_Dikes.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
223532462,Dam and Barrier,Ontario Ministry of Natural Resources,Utilities,Ontario,vector,"<p>This data set identifies obstacles that disturb or impede the flow of surface water, excluding beaver dams, water crossings, and culverts.</p><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the Data Description document, which is available for download from the additional documentation section.</p>",2009 - 2009,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=223532462"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_DAMBAR.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
d1df452d-6006-40bf-b51a-c0509d5b73ef,"Built Boundary for the Growth Plan for the Greater Golden Horseshoe, 2006",Ministry of Municipal Affairs and Housing,Boundaries, ,,"The built boundary identifies built-up urban areas across the Greater Golden Horseshoe.  It is a line that reflects what was built and on the ground when the Growth Plan came into effect in June 2006.  It is a fixed line and is an important implementation and monitoring tool for the Growth Plan for the Greater Golden Horseshoe. The built boundary will allow the province and others to measure intensification and redevelopment within the built-up area, and also allow us to monitor suburban development outside the built-up area. The built boundary was released in its final form on April 2, 2008, along with the methodology used to derive it.",2008 - 2009,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=d1df452d-6006-40bf-b51a-c0509d5b73ef"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,Public
3877513984,Physiography - Lines (PHL),DMTI Spatial Inc.,Geology,Canada,vector,"<p>This layer contains lines of physiography across parts of Canada. Physiography is the physical features (lines and centre lines) or physical geography of the Earth's surface. Physiography features include, but are not limited to caves, eskers and moraines.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3877513984"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_Topo_PHL_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2606546472,Routes Look Up Table (rte_lut),DMTI Spatial Inc.,Transportation,Canada,textTable,"<p>Contains the Unique Identifier of related Routes (rte) segment, on/off ramps, road direction, road intersects, gradient and distance, highway exits, ramp direction, and ferry routes. </p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2606546472"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1732883957,Waste Management Site,Ontario Ministry of Natural Resources,Utilities,Ontario,vector,<p>This data set is a polygon coverage that can be used to identify the location of waste management sites. The different waste management sites contained in this layer include:</p><li>Compost Disposal</li><li>Hazardous Waste Disposal</li><li>Household Waste Disposal</li><li>Industrial Waste Disposal</li><li>Septic Drying Bed</li><li>Septic Field</li><li>Sewage Disposal</li><li>Tile Bed</li><li>Transfer Station</li><p>Supplementary tables can be used and are available for download from the additional documentation section.</p>,2012 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1732883957"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_WASTEMST.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMCalais_1944_TIFF,"Calais, France. 1:25,000. Composite Map, Defence Overprint, 12 September 1944",Great Britain. War Office. General Staff. Geographical Section.,Indexes and Grids,Ontario,grid,"<p>This is a 1:25,000 scale composite map (defence overprint) of Calais, France, published on September 12, 1944. It is a composite of several sheets (38 NE, 39 NW, 28 SW) published by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>Production information for the overprint is 2010/9/44/3RCE/5170.</p>",1944 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMCalais_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMCalais_1944_TIFF.png,Various geospatial formats available.,Public
61368056,Forest Insect Damage Event,Ontario Ministry of Natural Resources,Physical Environment,Ontario,vector,"<p> Revision Note: Please note that this dataset has been revised and is available from the Land Information Ontario (LIO) Warehouse. </p> <p>This dataset represents events where forest insect pests have damaged trees by defoliation, foliage mining and wood boring, or contributed to tree mortality. </p><p>Only the outer perimeter of the damage events are generally mapped e.g. there is no distinction between smaller areas within that were unaffected. In addition to infestations, forest mortality areas caused by these insect pests are mapped as separate events.</p><p>Supplementary look-up table descriptions are available in the Data Description document, which is available for download from the additional documentation section. This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p><p>Additional Metadata: http://www.mnr.gov.on.ca/en/Business/Forests/2ColumnSubPage/STEL02_166920.html</p>",1998 - 2008,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=61368056"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_INSCTDAM.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
