Nid,Title,Year,Author,Format,Who Can Use This Data,URL,Abstract,Metadata,How to Cite This,Scholars Geoportal URL,Geospatial Availability,Geospatial Subjects New,Geospatial Geography,Geospatial Formats,Filepath,field_geospatial_image_alt,field_geospatial_image_title,SGP_id,Projection,Datum,Entry Date,File Location,File Size
19744,"Geographic Attribute File (GAF), 1971 Census",1972 - 2018,Statistics Canada,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""809361798"">Access this resource</a> on Scholars Geoportal.</p>","<p> The Geographic Attribute File is a dataset that contains census geographic information at the Enumeration Area level for all of Canada for the 1971 census. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt). For view in Scholars Portal, the dataset was converted from this original format into a Shapefile using the point coordinates available for each record. Each point is the population centre of an Enumeration Area. </p> <p> The original data, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""809361798"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1971_Census_GAF_Eng_Nat_ea.png,,,809361798,,,,,,,
19543,"Geographic Attribute File (GAF), 1976 Census",1978 - 2017,Statistics Canada,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""32481369"">Access this resource</a> on Scholars Geoportal.</p>","<p> The Geographic Attribute File is a dataset that contains census geographic information at the Enumeration Area level for all of Canada for the 1976 census. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt). For viewing in Scholars GeoPortal, the dataset was converted from this original format into a Shapefile format using the point coordinates available for each record. Each point is the population centre of an Enumeration Area. </p> <p> The original data, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""32481369"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1976_Census_GAF_Eng_Nat_ea.png,,,32481369,,,,,,,
19695,"Geographic Attribute File (GAF), 1981 Census",1983 - 2017,Statistics Canada,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""622706087"">Access this resource</a> on Scholars Geoportal.</p>","<p> The Geographic Attribute File is a dataset that contains census geographic information at the Enumeration Area level for all of Canada for the 1981 census. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt). For view in Scholars Portal, the dataset was converted from this original format into a Shapefile using the point coordinates available for each record. Each point is the population centre of an Enumeration Area. </p> <p> The original data, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""622706087"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1981_Census_GAF_Eng_Nat_ea.png,,,622706087,,,,,,,
19499,"Geographic Attribute File (GAF), 1986 Census",1988 - 2011,Statistics Canada,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4140792954"">Access this resource</a> on Scholars Geoportal.</p>","<p> The Geographic Attribute File is a dataset that contains census geographic information at the Enumeration Area level for all of Canada for the 1986 census. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt). For viewing in Scholars GeoPortal, the dataset was converted from this original format into a Shapefile format using the point coordinates available for each record. Each point is the population centre of an Enumeration Area. </p> <p> The original data, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4140792954"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1986_Census_GAF_Eng_Nat_ea.png,,,4140792954,,,,,,,
19651,"Geographic Attribute File (GAF), 1991 Census",1993 - 2005,Statistics Canada,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""436050376"">Access this resource</a> on Scholars Geoportal.</p>","<p> The Geographic Attribute File is a dataset that contains census geographic information at the Enumeration Area level for all of Canada for the 1991 census. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt). For viewing in Scholars GeoPortal, the dataset was converted from this original format into a Shapefile format using the point coordinates available for each record. Each point is the population centre of an Enumeration Area. </p> <p> The original data, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""436050376"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1991_Census_GAF_Eng_Nat_ea.png,,,436050376,,,,,,,
19451,"Geographic Attribute File (GAF), 1996 Census",1997 - 2014,Statistics Canada,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3954137243"">Access this resource</a> on Scholars Geoportal.</p>","<p> The Geographic Attribute File is a dataset that contains census geographic information at the Enumeration Area level for all of Canada for the 1996 census. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt). For viewing in Scholars GeoPortal, the dataset was converted from this original format into a Shapefile format using the point coordinates available for each record. Each point is the population centre of an Enumeration Area. </p> <p> The original data, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3954137243"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1996_Census_GAF_Eng_Nat_ea.png,,,3954137243,,,,,,,
19270,"Geographic Attribute File (GAF), 2006 Census",2007 - 2010,Statistics Canada,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3725806522"">Access this resource</a> on Scholars Geoportal.</p>","<p> The Geographic Attribute File is a dataset that contains census geographic information at the Dissemination Block level for all of Canada for the 2006 census. Dissemination Blocks are the smallest geographic area for which population and dwelling count data are disseminated. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt) or an Excel spreadsheet (.xlsx). For viewing in Scholars GeoPortal, the dataset was converted from its original tabular format into a Shapefile format using the point coordinates available for each record. These coordinates are only for Dissemination Areas, not Dissemination Blocks, so in some cases, there are several points at the same location (where a Dissemination Area is composed of several Dissemination Blocks). </p> <p> The original data tables, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3725806522"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_2006_Census_GAF_Eng_Nat_db.png,,,3725806522,,,,,,,
19431,"Geographic Attribute File (GAF), 2011 Census",2011 - 2015,Statistics Canada,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""21063944"">Access this resource</a> on Scholars Geoportal.</p>","<p> The Geographic Attribute File is a dataset that contains census geographic information at the Dissemination Block level for all of Canada for the 2011 census. Dissemination Blocks are the smallest geographic area for which population and dwelling count data are disseminated. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt) or an Excel spreadsheet (.xlsx). For viewing in Scholars GeoPortal, the dataset was converted from its original tabular format into a Shapefile format using the point coordinates available for each record. These coordinates are only for Dissemination Areas, not Dissemination Blocks, so in some cases, there are several points at the same location (where a Dissemination Area is composed of several Dissemination Blocks). </p> <p> The original data tables, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""21063944"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_2011_Census_GAF_Eng_Nat_db.png,,,21063944,,,,,,,
19498,Geographic Named Extent,1500 - 2011,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2591821396"">Access this resource</a> on Scholars Geoportal.</p>","<p>This data set can be used to identify the extents/ boundaries of geographic features and unincorporated places that have been officially named or which are being considered for official naming. This data set also contains geographical referencing information (type of feature or place, location coordinates, geographic township, municipal and map references) about these features and places and background information behind their official naming (name status, naming date, name origin, naming history, etc).</p><p>Please note that all Geographic Name Extents have yet to be defined and that alignment of the Geographic Name Extent layer with other hydrographic layers is on going.</p><p>Supplementary tables (including a look-up table) can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section. This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2591821396"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Planning,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GELNAME.png,,,2591821396,,,,,,,
19683,Geographic Township Improved,1977 - 2013,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2435576569"">Access this resource</a> on Scholars Geoportal.</p>","<p>This data set is a polygon coverage that can be used to identify the location of townships in the province of Ontario. A township is a fundamental land subdivision in the original survey fabric of the province as completed by the Crown. A polygon feature that identifies a surveyed area that may or may not comprise of lots and concessions.</p><p>The spatial accuracy for some of the township fabric from the NRVIS and the LIO warehouse was improved through the Ontario Parcel, Township Realignment and Township Improvement projects. Improvements to the fabric may include:</p><li>road allowance widths</li><li>spatial changes to better represent where the township boundaries are located</li><li>more consistent concession names</li><p>Materials used to improve the location of township lines may include:</p><li>Township Improvement plots</li><li>survey information (i.e. retracements)</li><li>original township plans</li><li>surveys notes, etc.</li><li>NRVIS physical features such as fencelines, and water bodies</li><li>GPS Ontario Road Network geometry</li><p>Other township improvement materials were also used to improve the lot fabric in some townships. Please note: not all townships have been improved.</p><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section. This layer is part of what was known as the OMNR Fundamental Dataset.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2435576569"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GEOTWPIM.png,,,2435576569,,,,,,,
19343,Golf Courses (GLF),2002 - 2014,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2980747427"">Access this resource</a> on Scholars Geoportal.</p>","<p>Golf Points of Interest contain golf course points with addresses, phone numbers, and coordinates across Canada. The Golf course layer contains Private and Public golf courses.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2980747427"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Human Environment,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2013_CanMapRL_POI_GLF_ALL_PROV.png,,,2980747427,,,,,,,
20054,Golf Courses Point,2015 - 2017,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4051105503"">Access this resource</a> on Scholars Geoportal.</p>","<p>This layer contains the point locations for public and private golf courses across Canada.</p><p> All locations are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4051105503"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Human Environment,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2017_CMCS_GolfCoursesPoint.png,,,4051105503,,,,,,,
20090,Government Buildings Point,2015 - 2017,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2935634863"">Access this resource</a> on Scholars Geoportal.</p>","<p>This layer contains the point locations of Government Buildings (Municipal, Regional, Provincial/Territorial, or Federal).</p><p> All locations are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2935634863"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Location,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2017_CMCS_GovernmentBuildingsPoint.png,,,2935634863,,,,,,,
19549,Great Lakes - St. Lawrence Basin Watersheds,2002 - 2009,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3909521335"">Access this resource</a> on Scholars Geoportal.</p>","<p> Revision Note: Please note that this dataset has been revised and is available from the Land Information Ontario (LIO) Warehouse. </p> <p>The Great Lakes-St. Lawrence River Basin is divided into the following five watersheds, each of which consists of the area described by the regulations: <ul><li>1. The Lake Superior watershed</li><li> 2. The Lake Huron watershed</li><li> 3. The Lake Erie watershed</li><li> 4. The Lake Ontario watershed</li><li> 5. The St. Lawrence River watershed. 2007, c. 12, s. 1 (12).</li></ul></p><p>The Great Lakes-St. Lawrence Basin watersheds are defined in Section 34.5(2) of the Ontario Water Resources Act (OWRA).</p><p>The Great Lake divisions are derived from the Provincial Watersheds of Ontario (eg. the Secondary and Quaternary Watershed definitions), which are based on the Natural Resources Canada / Water Survey of Canada 'Drainage Area' reporting framework originally known as the Water Resources Index Inventory Filing System (1922). For more information, please refer to the metadata for the Secondary Watersheds of Ontario.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3909521335"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Water Resources,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GLBW.png,,,3909521335,,,,,,,
19487,Great Lakes Bathymetry Contours,1996 - 1999,National Oceanic and Atmospheric Administration (NOAA),Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3134825625"">Access this resource</a> on Scholars Geoportal.</p>","<p>The Great Lakes Bathymetry Contours data set has been compiled as a component of a NOAA project to rescue Great Lakes lake floor geological and geophysical data and make it more accessible to the public. This bathymetry of the Great Lakes including Lake Ontario, Lake Erie, Lake Saint Clair, Lake Huron, Lake Michigan provides a detailed look at the lake floor topography and serves as a GIS base layer for many applications. </p> <p>Please note that the compilation of Great Lakes Bathymetry is incomplete, contours for Lake Superior are not provided in this data set, however, it is possible to create contour intervals from the original imagery consisting of elevation properties (Digital Elevation Model - DEM) collected as part of the Great Lakes Bathymetry (NOAA).</p><p>This project is a cooperative effort between investigators at the NOAA National Geophysical Data Center's Marine Geology and Geophysics Division (NGDC/MGG), the NOAA Great Lakes Environmental Research Laboratory (GLERL) and the Canadian Hydrographic Service (CHS). Bathymetric data have been collected from the Great Lakes in support of nautical charting for at least 150 years by the US Army Corp. of Engineers (before 1970), the NOAA National Ocean Service (NOS) (after 1970), and the Canadian Hydrographic Service.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3134825625"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Water Resources,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_NOAA_GreatLakesBathymetry_Contours.png,,,3134825625,,,,,,,
19174,Great Lakes Bathymetry Imagery,1996 - 1999,National Oceanic and Atmospheric Administration (NOAA),Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3890357688"">Access this resource</a> on Scholars Geoportal.</p>","<p>The Great Lakes Bathymetry data and imagery has been compiled as a component of a NOAA project to rescue Great Lakes lake floor geological and geophysical data and make it more accessible to the public. This imagery collection provides satellite imagery for the Great Lakes area including Lake Ontario, Lake Erie, Lake Saint Clair, Lake Huron, Lake Michigan, and Lake Superior. </p><p> This project is a cooperative effort between investigators at the NOAA National Geophysical Data Center's Marine Geology and Geophysics Division (NGDC/MGG), the NOAA Great Lakes Environmental Research Laboratory (GLERL) and the Canadian Hydrographic Service (CHS). Bathymetric data have been collected from the Great Lakes in support of nautical charting for at least 150 years by the US Army Corp. of Engineers (before 1970), the NOAA National Ocean Service (NOS) (after 1970), and the Canadian Hydrographic Service.</p><p><strong>In order to maintain the display of the data once it has been downloaded, please build statistics in ArcCatalog.</strong></p><p>The Great Lakes Bathymetry data is available in additional formats (i.e. ARC ASCII, Binary Float XYZ, GeoTiff, NetCDF, and GRD89), which are available for download from the additional documentation section.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3890357688"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Water Resources,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/NOAA199699GreatLakesBathymetryTIFF.png,,,3890357688,,,,,,,
19708,Great Lakes Conservation Blueprint for Biodiversity,2005 - 2005,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2687280599"">Access this resource</a> on Scholars Geoportal.</p>","<p>The Great Lakes Conservation Blueprint for Biodiversity is a partnership between the Nature Conservancy of Canada and the Ministry of Natural Resources (Natural Heritage Information Centre). The goal of the project was to identify a network of sites on the landscape that, if conserved, would sustain biodiversity in the Great Lakes region.</p><p>The Great Lakes Conservation Blueprint for Biodiversity is comprised of the following products:</p><li>Aquatic Coarse Filter Scoring Layers</li><li>Aquatic Conservation Blueprint</li><li>Aquatic Documentation Package</li><li>Aquatic Ecological Systems</li><li>Aquatic Total Scores Layer</li><li>Terrestrial Coarse Filter Scoring Layers</li><li>Terrestrial Conservation Blueprint - Southern Ontario and the Canadian Shield</li><li>Terrestrial Documentation Package</li><li>Terrestrial Ecological Systems</li><li>Terrestrial Total Scores Layers</li><p>For more information on each product, please see the metadata documents zip folder, which is available for download from the additional documentation section.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2687280599"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Physical Environment,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GLCBB.png,,,2687280599,,,,,,,
19567,Great Lakes Islands (International) - Grouped Coastal Environments,2006 - 2010,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""747521117"">Access this resource</a> on Scholars Geoportal.</p>",<p>This data set can be used to identify Great Lakes grouped coastal environments in Ontario and the United States.</p><p>The Great Lakes Islands (International) - Grouped Coastal Environments feature is part of the Great Lakes Islands (International) series. The other feature is available on the GeoPortal and can be located by searching the following title:</p><li>Great Lakes Islands (International) - Islands</li><p>Supplementary data can be used and is available for download from the additional documentation section.</p>,,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""747521117"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Physical Environment,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GreatLakesCoastalEnvs.png,,,747521117,,,,,,,
19624,Great Lakes Islands (International) - Islands,2006 - 2010,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1169915006"">Access this resource</a> on Scholars Geoportal.</p>","<p>This data set can be used to identify Great Lakes islands and island complexes in Ontario and the United States. Islands may be defined as natural, artificial, reefs and submerged rocks that are periodically exposed.</p><p>This data set includes islands from Lake Superior, Lake Michigan, St. Marys River, Lake Huron, Georgian Bay, St. Clair River, Lake St. Clair, Detroit River, Lake Erie, Niagara River, Welland Canal, Lake Ontario, and the St. Lawrence River.</p><p>The Great Lakes Islands (International) - Islands feature is part of the Great Lakes Islands (International) series. The other feature is available on the GeoPortal and can be located by searching the following title:</p><li>Great Lakes Islands (International) - Grouped Coastal Environments</li><p>Supplementary data can be used and is available for download from the additional documentation section.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1169915006"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Physical Environment,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GreatLakesIslands.png,,,1169915006,,,,,,,
19187,Greater Toronto and Hamilton Area (GTHA) Boundary,2002 - 2012,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1279369755"">Access this resource</a> on Scholars Geoportal.</p>","<p>Polygon of the GTHA (Greater Toronto and Hamilton Area). Created from the DMTI Municipal Amalgamation 2012.3 file.</p> <p>Includes the following municipalities: Ajax, Whitby, Oshawa, Clarington, Scugog, Uxbridge, Brock, Newmarket, King, East Gwilimbury, Georgina, Brampton, Caledon, Oakville, Burlington, Milton, Halton Hills, Aurora, Mississauga, Pickering, Whitchurch-Stouffville, Richmond Hill, Markham, Toronto, Vaughan, Hamilton</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1279369755"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2012_GTHA_Boundary.png,,,1279369755,,,,,,,
19290,Greater Toronto and Hamilton Area (GTHA) Boundary,2012 - 2017,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""339101130"">Access this resource</a> on Scholars Geoportal.</p>","<p>Polygon of the GTHA (Greater Toronto and Hamilton Area) boundary. Created from the Ontario Ministry of Natural Resources 2012 Municipal Boundary shapefiles: <ul><li>Municipal Boundary – Upper Tier and District</li> <li> Municipal Boundary – Lower and Single Tier</li></ul></p> <p>Includes the following single & lower tier municipalities: City of Brampton, City of Burlington, City of Mississauga, City of Oshawa, City of Pickering, City of Toronto, City of Vaughan, Municipality of Clarington, Town of Ajax, Town of Aurora, Town of Caledon, Town of East Gwillimbury, Town of Georgina, Town of Halton Hills, Town of Markham, Town of Milton, Town of Newmarket, Town of Oakville, Town of Richmond Hill, Town of Whitby, Town of Whitchurch-Stouffville, Township of Brock, Township of King, Township of Scugog, Township of Uxbridge. Also includes the following upper tier municipalities: Regional Municipality of York, Regional Municipality of Peel, Regional Municipality of Durham, Regional Municipality of York, City of Hamilton.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""339101130"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GTHA_Boundary.png,,,339101130,,,,,,,
19363,Greater Toronto Area (GTA) Boundary,2012 - 2010,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""41643035"">Access this resource</a> on Scholars Geoportal.</p>","<p>Polygon of the GTA (Greater Toronto Area). Created from the DMTI Municipal Amalgamation 2012.3 file.</p> <p>Includes the following municipalities: Ajax, Whitby, Oshawa, Clarington, Scugog, Uxbridge, Brock, Newmarket, King, East Gwilimbury, Georgina, Brampton, Caledon, Oakville, Burlington, Milton, Halton Hills, Aurora, Mississauga, Pickering, Whitchurch-Stouffville, Richmond Hill, Markham, Toronto, Vaughan.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""41643035"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2012_GTA_Boundary.png,,,41643035,,,,,,,
19637,Greater Toronto Area (GTA) Boundary,2012 - 2008,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4237866196"">Access this resource</a> on Scholars Geoportal.</p>","<p>Polygon of the GTA (Greater Toronto Area) boundary. Created from the Ontario Ministry of Natural Resources 2012 Municipal Boundary shapefiles: <ul><li>Municipal Boundary – Upper Tier and District</li> <li> Municipal Boundary – Lower and Single Tier</li></ul></p> <p>Includes the following single & lower tier municipalities: City of Brampton, City of Burlington, City of Mississauga, City of Oshawa, City of Pickering, City of Toronto, City of Vaughan, Municipality of Clarington, Town of Ajax, Town of Aurora, Town of Caledon, Town of East Gwillimbury, Town of Georgina, Town of Halton Hills, Town of Markham, Town of Milton, Town of Newmarket, Town of Oakville, Town of Richmond Hill, Town of Whitby, Town of Whitchurch-Stouffville, Township of Brock, Township of King, Township of Scugog, Township of Uxbridge. Also includes the following upper tier municipalities: Regional Municipality of York, Regional Municipality of Peel, Regional Municipality of Durham, Regional Municipality of York.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4237866196"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GTA_Boundary.png,,,4237866196,,,,,,,
20063,Greater Toronto Area (GTA) Mass Points and Breaklines - 2002,2012 - 1995,Mapping and Information Resources Branch - MIRB,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""de51048d-ce7c-4287-98f4-71e85a4a8d4c"">Access this resource</a> on Scholars Geoportal.</p>","The Greater Toronto Area (GTA) Mass Points and Breaklines 2002 elevation data is a collection of highly accurate and precise 3D mass points and breakline features that were interpreted using softcopy photogrammetry from aerial photography. This data set encompasses the Greater Toronto Area (GTA) and the surrounding area extending from the Niagara region to Port Severn , the Kawartha Highlands and the Bay of Quinte regions.",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""de51048d-ce7c-4287-98f4-71e85a4a8d4c"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries, ,,,,,de51048d-ce7c-4287-98f4-71e85a4a8d4c,,,,,,,
